Id,SalePrice
2301,279142.1803851794
2302,237234.01483548494
2303,236844.4660945595
2304,230401.81106722262
2305,178172.4287047612
2306,169862.93259316077
2307,187680.17383155093
2308,212752.88271959624
2309,288425.4988380804
2310,207100.9617076755
2311,198049.35742591167
2312,164777.07354718278
2313,170555.91565004416
2314,188924.18108416075
2315,173879.13215055715
2316,197154.87906737818
2317,182198.64701321162
2318,177785.26498876058
2319,179620.73536488702
2320,189239.40618713535
2321,251949.62035417
2322,163777.2966044594
2323,197913.94051503166
2324,176743.05257690337
2325,203358.42115884207
2326,171375.09281845775
2327,213616.99450272263
2328,235308.69679393573
2329,183345.07334283274
2330,176722.93078391327
2331,337665.0072315863
2332,328489.54887359194
2333,307491.36329256144
2334,258437.966797128
2335,283926.68004302884
2336,325794.8942654545
2337,210519.5168096201
2338,282222.82634260284
2339,209118.13561374633
2340,387650.0218750046
2341,208418.3783855048
2342,228988.77558533626
2343,217530.47117681135
2344,219324.5763417923
2345,237999.63868402384
2346,240473.88921694056
2347,216646.60687221156
2348,249280.81356652093
2349,171878.74341734633
2350,301002.8087107835
2351,252347.9585826232
2352,261916.65709391786
2353,244448.10199705433
2354,144365.02976968006
2355,161741.7641660253
2356,148391.73282449224
2357,197074.81929359806
2358,194012.24896401924
2359,125054.02292287059
2360,116260.76716120169
2361,139888.02906385175
2362,283734.88165374123
2363,148480.35776282058
2364,173681.65626977847
2365,236977.61670758502
2366,200881.42275599902
2367,226032.5522070717
2368,222335.09369759535
2369,217052.30097040898
2370,176037.16573575276
2371,169135.59304708467
2372,189960.05934338662
2373,295921.6931282054
2374,319923.7041306654
2375,257614.81508060597
2376,252727.41156650332
2377,394099.28805273614
2378,145607.63670838953
2379,201935.99016049804
2380,150957.5724031259
2381,157932.3805602116
2382,192997.66013609467
2383,201197.24177180047
2384,253418.68137549315
2385,169707.481707177
2386,136526.74883178947
2387,139786.26829946428
2388,103371.42609359958
2389,133263.73728246818
2390,146955.8738545338
2391,143864.91329733966
2392,118385.59239375155
2393,174390.21049978648
2394,150745.2213401963
2395,212498.1975612858
2396,138642.366519898
2397,222450.5678722038
2398,128845.1383295132
2399,56390.61388008868
2400,58044.748916672805
2401,109840.48874813448
2402,135488.05869054582
2403,131373.47713283438
2404,149360.3551619167
2405,167622.1509935342
2406,148411.84301997733
2407,127126.94230913138
2408,142802.2251670417
2409,127022.43765540274
2410,160755.92577479
2411,117447.62608721842
2412,157686.28449741713
2413,132299.7872963343
2414,129727.54372203271
2415,126213.3715035292
2416,136409.26348689428
2417,138803.06697788573
2418,132420.60784963839
2419,135652.5134245604
2420,129517.04145099335
2421,141113.80806254304
2422,117668.03273870675
2423,116860.42255706056
2424,156721.54112867374
2425,188845.8277049518
2426,148989.57904459038
2427,148358.34319839106
2428,174310.50623133458
2429,113679.98721162614
2430,135686.19728484782
2431,104217.12957583339
2432,145526.93485907785
2433,153257.5661661509
2434,140117.31228368232
2435,148639.90146280412
2436,120307.4558311237
2437,108651.54153575916
2438,130910.31074850314
2439,100037.74228659434
2440,134330.79787211417
2441,92650.11309955917
2442,107845.48206784038
2443,121341.90503878707
2444,141483.8853795514
2445,85405.4903681743
2446,130820.27515751006
2447,171471.968350792
2448,136177.2163319474
2449,109399.64915328781
2450,143637.6464815016
2451,130290.45681544315
2452,200483.854195457
2453,98756.91319205175
2454,117756.38947499098
2455,109551.71398554028
2456,137215.65058731713
2457,125113.65380039574
2458,121903.50551677715
2459,106273.35610336422
2460,142888.85669356264
2461,121567.10376145183
2462,141677.68617230913
2463,122806.42887145693
2464,189951.95650118528
2465,146248.89600200404
2466,101283.2453551909
2467,150083.21683986989
2468,69912.76258150843
2469,68377.58777888418
2470,158828.00632203187
2471,205325.50744323785
2472,187681.8645343333
2473,126785.90730968908
2474,79108.69255599241
2475,225793.28721283344
2476,110633.26932072533
2477,130925.48419959238
2478,160455.6939336662
2479,109276.28969463414
2480,169291.58714173513
2481,125058.24794271761
2482,127986.93443298171
2483,117906.37195921756
2484,117447.18553699822
2485,125439.8492615609
2486,168901.37033281123
2487,173116.31363288805
2488,165142.2170609522
2489,174689.9750731674
2490,159409.33909705395
2491,100209.39717161754
2492,177144.77441566644
2493,160617.29007722097
2494,142236.70441188494
2495,75847.18339076207
2496,200420.9391061215
2497,144946.3759020611
2498,107787.39597847093
2499,103927.99245546373
2500,124467.7874385743
2501,129648.1051628038
2502,150207.54035003186
2503,97758.52629820444
2504,193117.12224674146
2505,204008.92510747447
2506,261437.55838488255
2507,259536.67894914313
2508,266436.44186320534
2509,213244.87421225404
2510,223631.901852805
2511,180129.985731223
2512,212194.52106022154
2513,210611.01628723886
2514,235479.57529364745
2515,150783.69627095788
2516,176540.08935377674
2517,142621.70199534582
2518,148155.9460865966
2519,218638.75800948034
2520,220702.72181222567
2521,189629.21326465602
2522,215482.83663998355
2523,119949.9475070536
2524,142282.66865418953
2525,153140.141054924
2526,133781.42703623258
2527,127750.12759291373
2528,131132.5026248314
2529,133952.6413336447
2530,124548.67475652981
2531,250217.40888790778
2532,217472.25813048315
2533,201266.83012936777
2534,230656.4016304338
2535,295903.34124738036
2536,224930.56827324585
2537,246153.79247109802
2538,176895.18039353247
2539,187893.4686903708
2540,185546.58676126497
2541,176380.84810160898
2542,157079.3406356507
2543,123607.69371837686
2544,128674.9729266051
2545,146429.5857005577
2546,137046.45117418846
2547,141128.6137533794
2548,166560.7728475256
2549,156122.69923398716
2550,307770.03481706884
2551,144751.85034385094
2552,120883.72197949389
2553,66254.49073312212
2554,110867.47496496334
2555,123905.90099251365
2556,109744.91075151219
2557,92252.24959965567
2558,176485.3729841016
2559,125882.34280052084
2560,136345.2425885818
2561,153424.54949718842
2562,123602.51094725987
2563,157345.723351332
2564,195418.77526274463
2565,151846.1064011135
2566,149908.08916283163
2567,127078.69422514614
2568,202672.11218809392
2569,205261.88385187622
2570,129132.12131995923
2571,179259.4317917765
2572,165015.74379830694
2573,236638.59680881418
2574,191450.0458488773
2575,140872.74725773418
2576,123599.40338127958
2577,158772.6909974648
2578,83927.57729970197
2579,82750.21811247637
2580,126423.6122521799
2581,114447.19793776526
2582,109088.48108568878
2583,271101.82736309624
2584,167563.33779635915
2585,178669.9111415128
2586,218806.67871741665
2587,205939.42975927054
2588,151829.2253669114
2589,151288.1359718442
2590,211889.76826749937
2591,189585.97858576514
2592,203361.0998676538
2593,233410.77806119158
2594,181143.06334646448
2595,209561.3199153971
2596,314980.33884153963
2597,185227.70719115614
2598,254624.01261916617
2599,291485.5960346651
2600,141738.21358652337
2601,165638.4323453508
2602,82695.23434323579
2603,101992.7639454335
2604,88572.24456598151
2605,76371.56161641251
2606,159894.45518866688
2607,189847.45037987322
2608,187790.644090428
2609,162538.17384503447
2610,116410.65438842769
2611,118895.43497784699
2612,145783.81887616217
2613,137266.5445413149
2614,135711.77148705226
2615,149240.22796162253
2616,142604.83084906405
2617,173823.56968464065
2618,220098.36547545803
2619,200701.02571177855
2620,190696.87447692972
2621,185597.4025858078
2622,196635.94162427355
2623,251905.73645953523
2624,261144.58989117044
2625,322245.63573396334
2626,177814.89681137417
2627,177064.77087723333
2628,407352.86507393536
2629,584020.9547224605
2630,366270.18485252943
2631,447918.2626729651
2632,395173.3477406831
2633,330725.76188099646
2634,403464.5712874889
2635,164794.82490884126
2636,185323.70592769465
2637,191789.21577300385
2638,254161.55498915366
2639,186464.79972829256
2640,150090.84435187405
2641,104690.83375535476
2642,187866.82568900113
2643,114892.83213120638
2644,134947.08578582128
2645,105578.12146572085
2646,97379.64846915788
2647,100730.96742294065
2648,146877.40200721283
2649,140723.85743448834
2650,151174.78471744707
2651,141489.97093333336
2652,408574.11217047827
2653,250394.24637542147
2654,238228.80405878386
2655,353359.9259792465
2656,303447.9040267455
2657,328606.36696336675
2658,285730.1188956118
2659,308679.45939869876
2660,338612.26915433735
2661,279602.3410150118
2662,325343.9382672307
2663,302189.73808928655
2664,283605.33110316953
2665,332604.749297827
2666,305443.24050168006
2667,159040.30193297428
2668,172872.29009547387
2669,177872.06071948912
2670,280274.6229393007
2671,175816.16971842403
2672,180417.8471563367
2673,197813.887695501
2674,201907.51541662295
2675,184612.70636616068
2676,182729.05968084082
2677,200804.5317129712
2678,257718.6669684799
2679,275887.12262147263
2680,278986.6618223095
2681,409089.1967142578
2682,302141.25705531804
2683,502457.77544166904
2684,296871.2775788078
2685,303855.2224569633
2686,245758.61206716398
2687,366628.7431960933
2688,221320.62728260914
2689,224305.1431310068
2690,413873.630415493
2691,185996.46049486223
2692,140661.89703686733
2693,197473.6309928811
2694,134678.96005392217
2695,191802.843449634
2696,177439.20158020948
2697,191300.04370680696
2698,190011.5831399818
2699,174678.10901720455
2700,162883.95041417115
2701,145339.6964187609
2702,110669.71457411644
2703,139223.2358736761
2704,147801.05081451996
2705,120786.79150896917
2706,123310.7183173379
2707,125794.61609557056
2708,137687.82627130265
2709,113022.86840043885
2710,133239.8239897733
2711,248302.50161776115
2712,341076.8921008985
2713,168548.05141560343
2714,152350.59873319275
2715,162933.89428553593
2716,153704.5726830788
2717,208011.00949503016
2718,212820.66544639392
2719,156285.10879999705
2720,180668.5879788184
2721,140021.2554357162
2722,159946.51466870244
2723,174230.5727474494
2724,133412.2846450355
2725,137650.47401908657
2726,138205.83983260268
2727,179193.53906040604
2728,161409.01782612433
2729,160963.52863746343
2730,136797.5850821168
2731,125145.82617278826
2732,135337.67410334508
2733,160754.406339402
2734,155621.16454250118
